change_id,project,author_name,target,safe_entropy_interaction,is_bot,is_deployment_project,is_pure_config,is_fix,is_feature,is_maintenance,is_deployment,is_ci_change,is_refactor,config_line_ratio,code_line_ratio,churn_density,change_entropy,file_count,churn_log_size,deletion_ratio,msg_readability_ease,msg_gunning_fog,references_bug_tracker,has_subject_tag,modifies_db_migration,modifies_dependencies,modifies_config,modifies_public_api,has_security_impact,is_test_change,is_revert,is_documentation_only,directory_depth,file_extension_entropy,has_gerrit_topic,author_success_rate,author_submission_count,author_trust_score,project_acceptance_rate,historical_file_prob
openstack%2Fopenstack-ansible-os_nova~956786,openstack/openstack-ansible-os_nova,Dmitriy Rabotyagov,1,0.0,0,1,1,0,0,0,1,0,0,1.0,0.0,4.0,0.0,1,1.6094379124341003,0.0,21.119224806201572,14.105426356589149,0,0,0,0,1,0,0,0,0,0,2.0,1,1,0.961038961038961,231,0.05412371134020619,1.0,1.0
openstack%2Fkolla~956792,openstack/kolla,Pierre Riteau,1,0.0,0,1,0,0,0,1,0,0,0,0.8,0.0,5.0,0.7219280948873623,2,2.3978952727983707,0.5,31.545000000000016,15.733333333333334,1,0,0,0,1,0,0,0,0,0,3.0,2,0,0.8252427184466019,103,0.07243319268635724,0.6265356265356266,0.6
openstack%2Fopenstack-ansible~956856,openstack/openstack-ansible,Dmitriy Rabotyagov,1,0.0,0,1,0,0,1,0,0,0,0,0.3548387096774194,0.0,7.75,1.4230508182065011,4,3.4657359027997265,0.0967741935483871,24.440000000000026,17.50769230769231,0,1,1,0,1,0,0,0,0,0,4.0,3,1,0.9612068965517241,232,0.054307116104868915,0.9405940594059405,1.0
openstack%2Foctavia~956930,openstack/octavia,Wesley Hershberger,1,0.0,0,0,0,0,0,0,0,0,0,0.09433962264150944,0.9056603773584906,17.666666666666668,1.1855338406950118,3,3.9889840465642745,0.11320754716981132,41.73300000000003,14.815238095238096,1,0,0,0,1,0,0,0,0,0,5.666666666666667,2,1,0.0,0,0.0,0.6138888888888889,0.52
openstack%2Fironic~956972,openstack/ironic,Julia Kreger,1,0.0,0,0,0,1,0,0,0,0,0,0.03553299492385787,0.9644670050761421,15.153846153846153,3.362891377228123,13,5.288267030694535,0.03553299492385787,55.45209415584418,12.375324675324677,1,0,0,0,1,1,0,0,0,0,4.6923076923076925,2,0,0.9772727272727273,44,0.013762902721301222,0.9591836734693877,1.0
openstack%2Fopenstack-ansible~957005,openstack/openstack-ansible,Dmitriy Rabotyagov,1,0.0,0,1,0,0,0,0,0,0,0,0.0,1.0,4.0,0.0,1,1.6094379124341003,0.25,38.765000000000015,13.333333333333332,1,0,0,0,0,0,0,0,0,0,2.0,1,0,0.9613733905579399,233,0.05414826864977922,0.9411764705882353,0.75
openstack%2Fkolla-ansible~957027,openstack/kolla-ansible,Piotr Milewski,1,0.0,0,1,0,0,0,0,0,0,0,0.6842105263157895,0.3157894736842105,6.333333333333333,1.215533232382473,3,2.995732273553991,0.10526315789473684,9.021661392405093,21.064556962025318,1,0,0,0,1,0,1,0,0,0,2.6666666666666665,2,0,0.5384615384615384,13,0.036931818181818184,0.6427688504326329,0.0
openstack%2Fkolla-ansible~957087,openstack/kolla-ansible,Michal Nasiadka,1,0.0,0,1,1,0,0,0,0,0,0,1.0,0.0,2.0,0.0,1,1.0986122886681098,0.5,-37.16568181818181,13.10909090909091,1,0,0,0,0,0,0,0,0,0,5.0,1,0,0.49557522123893805,339,0.014168686784251441,0.6432098765432098,0.5
openstack%2Fkolla~957091,openstack/kolla,Michal Nasiadka,0,0.0,0,1,0,0,0,1,0,0,0,0.8,0.0,5.0,0.7219280948873623,2,2.3978952727983707,0.5,-6.402045454545458,14.927272727272726,0,0,0,0,1,0,0,0,1,0,3.0,2,0,0.4970588235294118,340,0.01420929455031762,0.6274509803921569,0.6666666666666666
openstack%2Fkolla-ansible~957141,openstack/kolla-ansible,Seunghun Lee,1,1.1188142278524384,0,1,1,0,0,0,1,0,0,1.0,0.0,14.666666666666666,1.1188142278524384,3,3.8066624897703196,0.2727272727272727,28.329216216216253,14.028108108108109,1,0,0,0,1,0,0,0,0,0,3.3333333333333335,3,1,0.7857142857142857,14,0.03783783783783785,0.6436498150431565,0.3627450980392157
openstack%2Fironic~957164,openstack/ironic,Clif Houck,1,0.0,0,0,0,0,1,0,0,0,0,0.0,1.0,24.0,0.0,1,3.2188758248682006,0.0,52.69500000000002,12.4,0,0,0,0,0,0,0,0,0,0,3.0,1,1,0.0,0,0.0,0.9594594594594594,1.0
openstack%2Fironic~957166,openstack/ironic,Clif Houck,1,0.0,0,0,0,0,1,0,0,0,0,0.0,1.0,24.0,0.0,1,3.2188758248682006,0.0,26.855476190476196,13.295238095238098,0,0,0,0,0,0,0,0,0,0,3.0,1,1,1.0,1,0.04000000000000001,0.959731543624161,1.0
openstack%2Fkolla-ansible~957217,openstack/kolla-ansible,Jake Hutchinson,1,0.9940302114769565,0,1,1,1,0,0,0,0,0,1.0,0.0,5.5,0.9940302114769565,2,2.4849066497880004,0.0,0.47411764705884707,20.917647058823533,0,0,0,0,1,0,0,0,0,0,4.0,2,0,1.0,1,0.09999999999999998,0.6440886699507389,0.25
openstack%2Fkolla-ansible~957226,openstack/kolla-ansible,Michal Nasiadka,0,0.0,0,1,0,0,0,0,0,0,0,0.6842105263157895,0.3157894736842105,6.333333333333333,1.215533232382473,3,2.995732273553991,0.8947368421052632,16.56632352941179,13.988235294117647,0,0,0,0,1,0,1,0,1,0,2.6666666666666665,2,0,0.49560117302052786,341,0.014245133260924053,0.6445264452644527,1.0
openstack%2Fopenstack-ansible-os_cinder~957251,openstack/openstack-ansible-os_cinder,Dmitriy Rabotyagov,1,1.0,0,1,1,0,0,0,0,1,0,1.0,0.0,2.0,1.0,2,1.6094379124341003,0.5,10.737500000000011,22.67547169811321,0,0,0,0,1,0,0,0,0,0,2.0,2,0,0.9615384615384616,234,0.05433016020431855,1.0,1.0
openstack%2Fkolla-ansible~957319,openstack/kolla-ansible,Michal Nasiadka,0,1.5219280948873621,0,1,1,0,1,0,0,0,0,1.0,0.0,1.6666666666666667,1.5219280948873621,3,1.791759469228055,0.0,24.8532142857143,19.59591836734694,0,0,0,0,0,0,0,0,0,0,4.333333333333333,2,0,0.49415204678362573,342,0.014275577075593772,0.6437346437346437,0.5
openstack%2Fkolla~957432,openstack/kolla,Alex-Welsh,1,0.0,0,1,0,0,0,1,0,0,0,0.625,0.375,8.0,0.954434002924965,2,2.833213344056216,0.1875,64.37271341463415,10.929268292682927,1,0,0,0,1,0,0,0,0,0,3.0,2,1,0.8,10,0.019999999999999997,0.6259168704156479,0.3333333333333333
openstack%2Fmagnum-ui~957472,openstack/magnum-ui,emogirl00272,1,0.0,0,0,0,1,1,0,0,0,0,0.0,1.0,43.0,0.0,1,3.784189633918261,0.13953488372093023,50.63357142857146,11.942857142857143,1,0,0,0,0,0,0,0,0,0,7.0,1,1,0.0,0,0.0,1.0,1.0
openstack%2Fkolla-ansible~957652,openstack/kolla-ansible,Michal Nasiadka,1,0.0,0,1,1,0,0,1,0,1,0,1.0,0.0,5.0,0.0,1,1.791759469228055,0.6,14.795500000000004,16.2,0,0,0,0,1,0,0,0,1,0,2.0,1,0,0.49271137026239065,343,0.014314331024121526,0.6429447852760736,0.5365853658536586
openstack%2Fkolla-ansible~957653,openstack/kolla-ansible,Dr. Jens Harbott,1,0.9910760598382222,0,1,1,0,0,0,1,1,0,1.0,0.0,18.0,0.9910760598382222,2,3.6109179126442243,0.2777777777777778,51.70795698924732,10.58494623655914,0,0,0,0,1,0,0,0,0,0,2.0,1,0,0.625,16,0.06584362139917696,0.6433823529411765,0.6363636363636364
openstack%2Fkolla~957675,openstack/kolla,Bartosz Bezak,1,0.0,0,1,0,0,1,0,0,0,0,0.0,1.0,1.0,0.0,1,0.6931471805599453,1.0,19.05455882352942,17.51764705882353,0,0,0,0,0,0,0,0,0,0,3.0,1,0,0.6923076923076923,52,0.07055630936227951,0.6268292682926829,0.75
openstack%2Fkolla~957677,openstack/kolla,Bartosz Bezak,1,0.0,0,1,0,0,1,0,0,0,0,0.0,1.0,1.0,0.0,1,0.6931471805599453,1.0,43.54931372549021,12.768627450980393,0,0,0,0,0,0,0,0,0,0,3.0,1,0,0.6981132075471698,53,0.07181571815718157,0.6277372262773723,0.7777777777777778
openstack%2Fkolla~957680,openstack/kolla,Bartosz Bezak,1,0.0,0,1,0,0,0,0,1,0,0,0.0,0.16666666666666666,3.0,0.6500224216483541,2,1.9459101490553132,0.6666666666666666,42.60000000000002,10.266666666666667,0,0,0,0,0,0,0,0,0,0,3.0,2,0,0.7037037037037037,54,0.07307171853856563,0.6286407766990292,0.8
openstack%2Fkolla~957689,openstack/kolla,Michal Nasiadka,0,0.0,0,1,1,0,0,0,0,1,0,1.0,0.0,4.0,0.0,1,1.6094379124341003,0.5,42.732500000000044,14.28888888888889,0,0,0,0,1,0,0,0,0,0,2.0,1,0,0.4941860465116279,344,0.014353068802937373,0.6295399515738499,0.75
openstack%2Foctavia~957806,openstack/octavia,Michael Johnson,1,0.7793498372920851,0,0,1,1,0,0,0,0,0,1.0,0.0,6.5,0.7793498372920851,2,2.6390573296152584,0.0,52.93295454545458,12.660606060606062,1,0,0,0,1,0,0,0,0,0,5.0,2,0,0.5080645161290323,124,0.0043192030373750395,0.6149584487534626,1.0
openstack%2Fkolla-ansible~957866,openstack/kolla-ansible,Bartosz Bezak,1,0.0,0,1,1,0,0,1,0,0,1,1.0,0.0,12.0,0.0,1,2.5649493574615367,0.5833333333333334,10.564999999999998,12.0,0,0,0,0,0,0,0,0,0,1,4.0,1,0,0.7090909090909091,55,0.0738255033557047,0.6438188494492044,0.4444444444444444
openstack%2Fkolla-ansible~957888,openstack/kolla-ansible,Pierre Riteau,0,0.41381685030363374,0,1,1,0,1,0,0,1,0,1.0,0.0,6.0,0.41381685030363374,2,2.5649493574615367,0.0,43.08000000000001,13.133333333333333,0,0,0,0,1,0,0,0,0,0,2.5,1,0,0.8269230769230769,104,0.07262569832402235,0.6442542787286064,0.5476190476190477
openstack%2Fkolla~957911,openstack/kolla,Seunghun Lee,0,0.0,0,1,1,0,0,1,0,0,0,1.0,0.0,4.0,0.0,1,1.6094379124341003,0.5,40.32252173913045,12.274782608695652,0,0,0,0,0,0,0,0,0,1,4.0,1,1,0.8,15,0.03623188405797102,0.6280193236714976,0.3333333333333333
openstack%2Fkolla-ansible~958070,openstack/kolla-ansible,Michal Nasiadka,0,0.9182958340544896,0,1,1,0,0,0,0,0,0,1.0,0.0,1.5,0.9182958340544896,2,1.3862943611198906,0.3333333333333333,0.41500000000002046,20.0,0,0,0,0,1,0,0,0,0,0,5.0,1,0,0.4927536231884058,345,0.014392390805556715,0.6434676434676435,0.5625
openstack%2Fkolla~958081,openstack/kolla,Bartosz Bezak,0,0.0,0,1,0,0,0,0,1,0,0,0.0,0.0,2.0,1.0,2,1.6094379124341003,0.5,-2.7450000000000045,18.133333333333336,0,1,0,0,0,0,0,0,0,0,3.0,2,0,0.7142857142857143,56,0.07397622192866579,0.6265060240963856,0.75
openstack%2Fironic~958130,openstack/ironic,Steve Baker,1,0.0,0,0,0,0,0,0,0,0,0,0.1794871794871795,0.8205128205128205,13.0,1.4785349484605677,3,3.6888794541139363,0.07692307692307693,37.86175000000003,15.12,1,0,0,0,1,1,0,0,0,0,3.6666666666666665,2,1,0.875,8,0.016129032258064516,0.96,0.0
openstack%2Fopenstack-ansible~958170,openstack/openstack-ansible,Dmitriy Rabotyagov,1,0.0,0,1,0,0,1,0,0,0,0,0.36,0.0,6.25,1.4336624542334846,4,3.258096538021482,0.04,53.430000000000035,11.333333333333336,0,1,1,0,1,0,0,0,0,0,4.0,3,0,0.9617021276595744,235,0.054511714219438644,0.941747572815534,1.0
openstack%2Fkolla-ansible~958262,openstack/kolla-ansible,Michal Nasiadka,1,0.9998393017810485,0,1,1,0,0,0,0,1,1,1.0,0.0,67.0,0.9998393017810485,2,4.90527477843843,0.4626865671641791,25.35647058823531,13.858823529411765,0,0,0,0,1,0,0,0,0,0,2.0,1,0,0.4913294797687861,346,0.01443230166013181,0.6426829268292683,0.6666666666666666
openstack%2Fkolla-ansible~958265,openstack/kolla-ansible,Michal Nasiadka,1,0.0,0,1,0,0,0,0,0,1,0,0.375,0.625,8.0,0.954434002924965,2,2.833213344056216,0.0,31.545000000000016,12.4,0,0,0,0,0,0,0,0,0,0,2.0,2,0,0.49279538904899134,347,0.014393562302969969,0.6431181485992692,0.7647058823529411
openstack%2Fkolla-ansible~958281,openstack/kolla-ansible,Seunghun Lee,0,0.27138958750811115,0,1,1,0,1,0,0,0,0,1.0,0.0,21.5,0.27138958750811115,2,3.784189633918261,0.20930232558139536,26.859672413793106,15.893793103448274,0,0,0,0,0,0,0,0,0,0,5.0,2,1,0.75,16,0.038277511961722493,0.6435523114355232,0.6
openstack%2Fopenstack-ansible-rabbitmq_server~958428,openstack/openstack-ansible-rabbitmq_server,Dmitriy Rabotyagov,1,0.7706290693639405,0,1,1,0,0,0,0,1,0,1.0,0.0,15.5,0.7706290693639405,2,3.4657359027997265,0.0,35.954705882352954,15.712605042016804,0,0,0,0,1,0,0,0,0,0,2.5,2,0,0.961864406779661,236,0.0544280442804428,0.875,1.0
openstack%2Fkolla-ansible~958523,openstack/kolla-ansible,Bartosz Bezak,1,0.0,0,1,1,0,0,0,0,0,0,1.0,0.0,4.0,0.0,1,1.6094379124341003,0.5,16.0759523809524,13.733333333333334,1,0,0,0,0,0,0,0,0,0,5.0,1,0,0.7017543859649122,57,0.07490144546649145,0.6427703523693803,0.0
openstack%2Foslo.messaging~958528,openstack/oslo.messaging,Dmitriy Rabotyagov,0,0.0,0,0,0,0,0,0,0,0,0,0.0,1.0,4.0,0.0,1,1.6094379124341003,0.0,44.405,13.333333333333332,1,0,0,0,0,0,0,0,0,0,3.0,1,0,0.9620253164556962,237,0.05427066636134646,0.6,1.0
openstack%2Fkayobe~958558,openstack/kayobe,Pierre Riteau,1,0.0,0,1,1,1,0,0,0,0,0,1.0,0.0,2.0,0.0,1,1.0986122886681098,0.5,0.30000000000001137,16.933333333333334,0,0,0,0,0,0,0,0,0,1,4.0,1,0,0.819047619047619,105,0.07271468144044321,0.9006622516556292,1.0
openstack%2Fkolla~958559,openstack/kolla,Michal Nasiadka,1,0.0,0,1,0,0,0,0,0,1,1,0.3157894736842105,0.6842105263157895,12.666666666666666,1.215533232382473,3,3.6635616461296463,1.0,25.366666666666674,15.451851851851854,0,0,0,0,0,0,0,0,0,0,3.0,2,0,0.4942528735632184,348,0.014425468413198474,0.625,0.0
openstack%2Fkayobe~958587,openstack/kayobe,Pierre Riteau,1,0.7732266742876346,0,1,1,0,0,0,0,1,1,1.0,0.0,11.0,0.7732266742876346,2,3.1354942159291497,0.5,61.01342857142859,8.765714285714285,0,0,0,0,1,0,0,0,0,0,2.0,1,0,0.8207547169811321,106,0.07330567081604426,0.9013157894736842,0.5348837209302325
openstack%2Fkayobe~958634,openstack/kayobe,Pierre Riteau,1,1.0136635125593596,0,1,1,0,0,0,0,1,0,1.0,0.0,10.0,1.0136635125593596,3,3.4339872044851463,0.03333333333333333,48.78059523809526,14.483982683982687,0,0,0,0,1,0,0,0,0,0,2.3333333333333335,2,0,0.822429906542056,107,0.07288828337874659,0.9019607843137255,1.0
openstack%2Fkolla~958638,openstack/kolla,Piotr Milewski,0,0.0,0,1,0,0,0,1,0,0,0,0.24324324324324326,0.7567567567567568,37.0,0.8003922080453356,2,4.31748811353631,0.3783783783783784,44.000681818181846,11.90909090909091,0,0,0,0,1,0,1,0,0,0,3.0,2,0,0.5714285714285714,14,0.03773584905660377,0.6258992805755396,0.36363636363636365
openstack%2Fkayobe~958641,openstack/kayobe,Pierre Riteau,1,0.0,0,1,0,0,0,0,0,0,0,0.6,0.0,5.0,0.9709505944546686,2,2.3978952727983707,0.2,25.576496478873253,12.73380281690141,1,0,0,0,1,0,0,0,0,0,4.0,1,0,0.8240740740740741,108,0.07209612817089453,0.9025974025974026,1.0
openstack%2Fkolla~958763,openstack/kolla,Bartosz Bezak,1,0.0,0,1,1,0,0,1,0,0,0,1.0,0.0,47.0,0.0,1,3.871201010907891,0.2127659574468085,5.296428571428578,18.45714285714286,0,0,0,0,0,0,0,0,0,1,4.0,1,0,0.7068965517241379,58,0.07581699346405228,0.6244019138755981,0.6
openstack%2Fkolla-ansible~958764,openstack/kolla-ansible,Michal Nasiadka,1,0.0,0,1,1,0,0,0,0,0,0,1.0,0.0,4.0,0.0,1,1.6094379124341003,0.5,31.95821428571432,18.428571428571427,1,0,0,0,0,0,0,0,0,0,5.0,1,0,0.49570200573065903,349,0.014444168529095273,0.6432038834951457,0.5
openstack%2Fkolla-ansible~958814,openstack/kolla-ansible,Jack Hodgkiss,1,0.6500224216483541,0,1,1,0,0,0,0,0,0,1.0,0.0,3.0,0.6500224216483541,2,1.9459101490553132,0.0,26.014772727272742,16.296969696969697,1,0,0,0,1,0,0,0,0,0,4.5,2,1,0.6,5,0.029940119760479042,0.6436363636363637,1.0
openstack%2Fkolla~958826,openstack/kolla,Michal Nasiadka,0,0.0,0,1,0,0,0,0,0,0,1,0.6883116883116883,0.2987012987012987,9.625,1.7839247386908081,8,4.356708826689592,0.922077922077922,-102.79999999999998,30.0,0,0,0,0,1,0,0,0,0,0,3.25,5,1,0.49714285714285716,350,0.014483158156087065,0.6252983293556086,0.34782608695652173
openstack%2Foctavia~958933,openstack/octavia,Michael Johnson,1,0.0,0,0,0,1,0,1,0,0,0,0.20689655172413793,0.7931034482758621,7.25,1.9497500838297315,4,3.4011973816621555,0.2413793103448276,31.577058823529427,16.211764705882356,1,0,0,0,1,0,0,0,0,0,5.0,2,0,0.512,125,0.00435206461945547,0.6160220994475138,0.4
openstack%2Fkolla-ansible~959014,openstack/kolla-ansible,Michal Nasiadka,1,0.0,0,1,0,1,0,0,0,1,0,0.0,1.0,13.0,0.0,1,2.6390573296152584,0.0,15.526179245283032,18.90188679245283,0,0,0,0,0,0,0,0,0,0,2.0,1,0,0.49572649572649574,351,0.014478406137854226,0.6440677966101694,0.7
openstack%2Fkolla-ansible~959076,openstack/kolla-ansible,Michal Nasiadka,1,0.0,0,1,0,1,0,0,0,1,0,0.0,1.0,55.0,0.0,1,4.02535169073515,0.43636363636363634,8.979772727272717,16.745454545454546,0,0,0,0,0,0,0,0,0,0,2.0,1,0,0.4971590909090909,352,0.014511873350923483,0.6444981862152358,0.25
openstack%2Fkolla~959135,openstack/kolla,Bartosz Bezak,1,0.0,0,1,0,0,0,0,1,0,0,0.6363636363636364,0.0,3.6666666666666665,1.4949188482339508,3,2.4849066497880004,0.2727272727272727,24.440000000000026,12.892307692307691,0,0,0,0,1,0,0,0,0,0,3.3333333333333335,3,0,0.711864406779661,59,0.07266009852216748,0.6238095238095238,0.75
openstack%2Fkolla~959179,openstack/kolla,Bartosz Bezak,1,1.5236396266340484,0,1,1,0,1,0,0,1,0,1.0,0.0,18.333333333333332,1.5236396266340484,3,4.02535169073515,0.0,-45.330054054054045,12.689729729729729,0,0,0,0,1,0,0,0,0,0,2.3333333333333335,2,0,0.7166666666666667,60,0.07290400972053462,0.6247030878859857,0.7647058823529411
openstack%2Fkolla-ansible~959298,openstack/kolla-ansible,Michal Nasiadka,1,0.0,0,1,0,0,1,0,0,1,0,0.0,1.0,3.0,0.0,1,1.3862943611198906,0.0,36.89776315789476,12.22105263157895,0,0,0,0,0,0,0,0,0,0,2.0,1,0,0.4985835694050991,353,0.014520176051992925,0.644927536231884,0.7777777777777778
openstack%2Fkolla-ansible~959307,openstack/kolla-ansible,Michal Nasiadka,1,0.0,0,1,1,0,0,0,0,1,1,1.0,0.0,1.0,0.0,1,0.6931471805599453,1.0,19.025000000000006,14.66666666666667,0,0,0,0,1,0,0,0,0,0,2.0,1,0,0.5,354,0.014559513037756025,0.6453558504221955,0.5555555555555556
openstack%2Fkayobe~959364,openstack/kayobe,Pierre Riteau,1,0.0,0,1,0,0,0,0,0,0,0,0.5,0.0,2.6666666666666665,1.5,3,2.1972245773362196,0.5,32.48928571428573,12.742857142857144,0,0,0,0,0,0,0,0,0,0,3.6666666666666665,1,0,0.8256880733944955,109,0.07228116710875332,0.9032258064516129,1.0
openstack%2Fopenstack-ansible-lxc_hosts~959415,openstack/openstack-ansible-lxc_hosts,Dmitriy Rabotyagov,1,0.0,0,1,1,0,0,0,0,0,1,1.0,0.0,73.0,0.0,1,4.30406509320417,1.0,56.53317829457367,9.454263565891473,0,0,0,0,0,0,0,0,0,0,2.0,1,0,0.957983193277311,238,0.05444978265843056,1.0,1.0
openstack%2Fnetworking-generic-switch~959423,openstack/networking-generic-switch,Grzegorz Koper,1,0.0,0,0,0,1,0,0,0,0,0,0.8,0.2,5.0,0.7219280948873623,2,2.3978952727983707,0.1,41.066637323943695,13.86056338028169,1,0,0,0,1,0,0,0,0,0,3.5,2,1,0.2727272727272727,11,0.06626506024096386,1.0,0.0
openstack%2Fkolla-ansible~959427,openstack/kolla-ansible,Michal Nasiadka,1,0.0,0,1,1,0,0,0,1,0,0,1.0,0.0,2.0,0.0,1,1.0986122886681098,0.5,11.339285714285722,19.885714285714286,1,0,0,0,1,0,0,0,0,0,5.0,1,0,0.5014084507042254,355,0.014600041126876413,0.6457831325301204,0.0
openstack%2Fkolla-ansible~959539,openstack/kolla-ansible,Grzegorz Koper,1,5.014921910568578,0,1,1,0,0,0,0,1,0,0.99457111834962,0.0010857763300760044,12.791666666666666,5.014921910568578,72,6.826545223556594,0.38870792616720956,5.944637681159435,16.979710144927534,0,0,1,0,1,0,0,0,0,0,4.402777777777778,5,1,0.3333333333333333,12,0.06818181818181818,0.6462093862815884,1.0
openstack%2Fkolla~959695,openstack/kolla,Michal Nasiadka,1,0.0,0,1,1,0,0,0,0,1,1,1.0,0.0,2.0,0.0,1,1.0986122886681098,1.0,-27.531730769230762,17.984615384615385,0,0,0,0,1,0,0,0,0,0,2.0,1,0,0.5028089887640449,356,0.01463996381132541,0.6255924170616114,0.7777777777777778
openstack%2Fironic~959850,openstack/ironic,Julia Kreger,1,0.0,0,0,0,1,0,0,0,0,1,0.5454545454545454,0.45454545454545453,5.5,0.9940302114769565,2,2.4849066497880004,0.45454545454545453,52.911739130434796,12.678260869565218,0,0,0,0,1,0,0,0,0,0,3.0,2,0,0.9777777777777777,45,0.01325869180907484,0.9602649006622517,0.0
openstack%2Fironic~959870,openstack/ironic,Arnaud M,1,0.0,0,0,0,0,0,0,0,0,0,0.0,1.0,8.0,0.0,1,2.1972245773362196,0.125,48.77625000000003,9.833333333333336,0,0,0,0,0,0,0,0,0,0,3.0,1,1,0.0,0,0.0,0.9605263157894737,0.0
openstack%2Fkolla~960141,openstack/kolla,Bartosz Bezak,0,0.2761954276479391,0,1,1,1,0,0,0,1,0,1.0,0.0,21.0,0.2761954276479391,2,3.7612001156935624,0.5,31.715000000000003,14.0,0,0,0,0,1,0,0,0,0,0,2.5,2,0,0.7213114754098361,61,0.06947608200455581,0.6264775413711584,1.0
openstack%2Fkayobe~960153,openstack/kayobe,John Garbutt,1,0.7642045065086203,0,1,1,0,0,0,0,0,1,1.0,0.0,4.5,0.7642045065086203,2,2.302585092994046,0.1111111111111111,1.5242857142857247,13.085714285714287,1,0,0,0,1,0,0,0,0,0,2.0,2,0,1.0,7,0.06542056074766356,0.9038461538461539,0.8823529411764706
openstack%2Fcharm-nova-compute~960166,openstack/charm-nova-compute,Bryan Fraschetti,1,0.0,0,0,0,0,1,0,0,0,0,0.449438202247191,0.550561797752809,22.25,1.4912738698239951,4,4.499809670330265,0.033707865168539325,24.325333333333333,17.838024691358026,1,0,0,0,1,0,0,0,0,0,2.0,3,1,0.0,0,0.0,1.0,1.0
openstack%2Fironic~960209,openstack/ironic,Arnaud M,1,0.0,0,0,0,0,0,0,0,0,0,0.1951219512195122,0.36585365853658536,13.666666666666666,1.5121371519329765,3,3.7376696182833684,0.2682926829268293,26.876000000000033,11.787169811320755,0,0,0,0,1,0,0,0,0,0,3.6666666666666665,3,1,1.0,1,0.11111111111111109,0.9607843137254902,0.0
openstack%2Fopenstack-ansible-os_cinder~960257,openstack/openstack-ansible-os_cinder,Dmitriy Rabotyagov,1,0.0,0,1,1,0,0,0,0,0,0,1.0,0.0,1.0,0.0,1,0.6931471805599453,0.0,46.775000000000006,14.4,0,0,0,0,0,0,0,0,0,0,2.0,1,0,0.9581589958158996,239,0.05378037803780378,1.0,0.972972972972973
openstack%2Fkolla-ansible~960264,openstack/kolla-ansible,Bartosz Bezak,1,0.0,0,1,1,0,1,0,0,0,0,1.0,0.0,4.0,0.0,1,1.6094379124341003,0.0,-19.69690217391303,14.473913043478262,0,0,0,0,0,0,0,0,0,0,2.0,1,0,0.7096774193548387,62,0.06739130434782609,0.6466346153846154,0.22727272727272727
openstack%2Fironic~960283,openstack/ironic,Dmitry Tantsur,1,0.0,0,0,0,1,0,0,0,1,0,0.011086474501108648,0.9889135254988913,75.16666666666667,1.7464227074417225,6,6.113682179832232,0.3148558758314856,47.15022727272728,11.973873185637892,0,0,0,0,1,0,0,0,0,0,3.6666666666666665,2,1,0.975609756097561,41,0.011297878203361807,0.961038961038961,1.0
openstack%2Fironic~960288,openstack/ironic,Stephen Finucane,1,0.0,0,0,0,1,0,0,0,0,0,0.0,1.0,2.0,0.0,1,1.0986122886681098,0.5,2.105000000000018,24.0,0,0,0,0,0,1,0,0,0,0,5.0,1,1,0.5833333333333334,12,0.012972972972972972,0.9612903225806452,1.0
openstack%2Fkolla~960307,openstack/kolla,Michal Nasiadka,0,0.0,0,1,0,0,0,1,0,0,0,0.5,0.0,2.6666666666666665,1.5,3,2.1972245773362196,0.375,30.53000000000003,17.085714285714285,0,0,0,1,0,0,0,0,0,0,2.6666666666666665,2,1,0.5042016806722689,357,0.014679879929273408,0.625,0.6153846153846154
openstack%2Fkolla-ansible~960333,openstack/kolla-ansible,Michal Nasiadka,0,0.0,0,1,0,0,0,1,0,1,0,0.43425076452599387,0.4740061162079511,6.54,4.334487375090313,50,5.793013608384144,0.363914373088685,-37.284626436781565,19.864367816091956,0,0,0,1,1,0,0,0,0,0,4.22,4,1,0.5027932960893855,358,0.014716159000287747,0.6470588235294118,1.0
openstack%2Fkolla-ansible~960348,openstack/kolla-ansible,Norman Ziegner,1,0.0,0,1,1,0,1,0,0,0,0,1.0,0.0,1.0,0.0,1,0.6931471805599453,0.0,43.56785714285715,14.171428571428573,0,0,0,0,0,0,0,0,0,0,5.0,1,0,0.6666666666666666,3,0.2727272727272727,0.6462829736211031,0.8333333333333334
openstack%2Fkolla~960437,openstack/kolla,Michal Nasiadka,0,0.0,0,1,0,0,0,1,0,0,0,0.6666666666666666,0.3333333333333333,3.0,0.9182958340544896,2,1.9459101490553132,0.16666666666666666,9.101617647058845,15.16470588235294,0,0,0,0,1,0,0,0,0,0,3.0,2,1,0.5013927576601671,359,0.014561531597306726,0.6235294117647059,0.3333333333333333
openstack%2Fkolla-ansible~960552,openstack/kolla-ansible,Michal Nasiadka,0,1.9156436307604834,0,1,1,0,0,0,0,0,0,1.0,0.0,8.8,1.9156436307604834,5,3.8066624897703196,0.11363636363636363,2.105000000000018,20.0,0,0,0,0,1,0,0,0,0,0,4.6,3,1,0.5,360,0.014598540145985401,0.6467065868263473,0.42857142857142855
openstack%2Fansible-role-zookeeper~960693,openstack/ansible-role-zookeeper,Ivan Anfimov,1,0.0,0,0,1,0,0,1,0,0,0,1.0,0.0,2.0,0.0,1,1.0986122886681098,0.5,7.242727272727308,17.127272727272725,0,0,0,0,0,0,0,0,0,0,2.0,1,0,1.0,2,0.02702702702702702,1.0,0.9047619047619048
